0,117.39754181393957,21.799052220815224,0.25023387000355307,0.5,0.5
1,117.78508362787913,21.898104441630448,0.25023387000355307,0.5,0.5
2,118.1726254418187,21.997156662445672,0.25023387000355307,0.5,0.5
3,118.56016725575826,22.096208883260896,0.25023387000355307,0.5,0.5
4,118.94770906969782,22.19526110407612,0.25023387000355307,0.5,0.5
5,119.33525088363739,22.294313324891345,0.25023387000355307,0.5,0.5
6,119.72279269757695,22.39336554570657,0.25023387000355307,0.5,0.5
7,120.11033451151651,22.492417766521793,0.25023387000355307,0.5,0.5
8,120.49787632545608,22.591469987337017,0.25023387000355307,0.5,0.5
9,120.88541813939564,22.69052220815224,0.25023387000355307,0.5,0.5
10,121.2729599533352,22.789574428967466,0.25023387000355307,0.5,0.5
11,121.66050176727477,22.88862664978269,0.25023387000355307,0.5,0.5
12,122.04804358121433,22.987678870597914,0.25023387000355307,0.5,0.5
13,122.4355853951539,23.08673109141314,0.25023387000355307,0.5,0.5
14,122.82312720909346,23.185783312228363,0.25023387000355307,0.5,0.5
15,123.21066902303302,23.284835533043587,0.25023387000355307,0.5,0.5
16,123.59821083697258,23.38388775385881,0.25023387000355307,0.5,0.5
17,123.98575265091215,23.482939974674036,0.25023387000355307,0.5,0.5
18,124.37329446485171,23.58199219548926,0.25023387000355307,0.5,0.5
19,124.76083627879127,23.681044416304484,0.25023387000355307,0.5,0.5
20,125.13827040925078,23.813496208154504,0.33750033260326956,0,0.5
21,125.50272435459645,23.978339532926757,0.42476679520298605,0,0.5
22,125.85142440024092,24.174319833384608,0.5120332578027025,0,0.5
23,126.18171672828596,24.399945581105435,0.599299720402419,0,0.5
24,126.49108761467922,24.653499627912524,0.6865661830021355,0,0.5
25,126.80045850107247,24.907053674719613,0.6865661830021355,0.5,0.5
26,127.10982938746572,25.160607721526702,0.6865661830021355,0.5,0.5
27,127.41920027385898,25.41416176833379,0.6865661830021355,0.5,0.5
28,127.72857116025223,25.66771581514088,0.6865661830021355,0.5,0.5
29,128.0379420466455,25.92126986194797,0.6865661830021355,0.5,0.5
30,128.32403699213825,26.200822508445004,0.7738326456018519,0,0.5
31,128.58467864144646,26.50424619019364,0.8610991082015684,0,0.5
32,128.81788335423914,26.82923166976354,0.9483655708012849,0,0.5
